reaction_id,prompt,answer
R-HSA-9937719,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: 55S ribosome:non-stop mRNA:peptidyl-tRNA at P-site:tRNA at E-site:ICT1 [mitochondrial inner membrane] (complex of MRPS10 [mitochondrial inner membrane] (UniProt: P82664), MRPS11 [mitochondrial inner membrane] (UniProt: P82912), MRPS12 [mitochondrial inner membrane] (UniProt: O15235), MRPS14 [mitochondrial inner membrane] (UniProt: O60783), MRPS15 [mitochondrial inner membrane] (UniProt: P82914), MRPS16 [mitochondrial inner membrane] (UniProt: Q9Y3D3), MRPS17 [mitochondrial inner membrane] (UniProt: Q9Y2R5), MRPS21 [mitochondrial inner membrane] (UniProt: P82921), MRPS22 [mitochondrial inner membrane] (UniProt: P82650), MRPS23 [mitochondrial inner membrane] (UniProt: Q9Y3D9), MRPS24 [mitochondrial inner membrane] (UniProt: Q96EL2), MRPS25 [mitochondrial inner membrane] (UniProt: P82663), MRPS26 [mitochondrial inner membrane] (UniProt: Q9BYN8), MRPS27 [mitochondrial inner membrane] (UniProt: Q92552), MRPS28 [mitochondrial inner membrane] (UniProt: Q9Y2Q9), MRPS30 [mitochondrial inner membrane] (UniProt: Q9NP92), MRPS31 [mitochondrial inner membrane] (UniProt: Q92665), MRPS33 [mitochondrial inner membrane] (UniProt: Q9Y291), MRPS34 [mitochondrial inner membrane] (UniProt: P82930), MRPS35 [mitochondrial inner membrane] (UniProt: P82673), MRPS36 [mitochondrial inner membrane] (UniProt: P82909), MRPS5 [mitochondrial inner membrane] (UniProt: P82675), MRPS6 [mitochondrial inner membrane] (UniProt: P82932), MRPS7 [mitochondrial inner membrane] (UniProt: Q9Y2R9), MRPS9 [mitochondrial inner membrane] (UniProt: P82933), MRPS18A [mitochondrial inner membrane] (UniProt: Q9NVS2), MRPS18B [mitochondrial inner membrane] (UniProt: Q9Y676), MRPS18C [mitochondrial inner membrane] (UniProt: Q9Y3D5), AURKAIP1 [mitochondrial inner membrane] (UniProt: Q9NWT8), CHCHD1 [mitochondrial inner membrane] (UniProt: Q96BP2), DAP3 [mitochondrial inner membrane] (UniProt: P51398), PTCD3 [mitochondrial inner membrane] (UniProt: Q96EY7), MRPS2 [mitochondrial inner membrane] (UniProt: Q9Y399), ERAL1 [mitochondrial matrix] (UniProt: O75616), MRPL1 [mitochondrial inner membrane] (UniProt: Q9BYD6), MRPL10 [mitochondrial inner membrane] (UniProt: Q7Z7H8), MRPL11 [mitochondrial inner membrane] (UniProt: Q9Y3B7), MRPL12 [mitochondrial inner membrane] (UniProt: P52815), MRPL13 [mitochondrial inner membrane] (UniProt: Q9BYD1), MRPL14 [mitochondrial inner membrane] (UniProt: Q6P1L8), MRPL15 [mitochondrial inner membrane] (UniProt: Q9P015), MRPL16 [mitochondrial inner membrane] (UniProt: Q9NX20), MRPL17 [mitochondrial inner membrane] (UniProt: Q9NRX2), MRPL18 [mitochondrial inner membrane] (UniProt: Q9H0U6), MRPL19 [mitochondrial inner membrane] (UniProt: P49406), MRPL2 [mitochondrial inner membrane] (UniProt: Q5T653), MRPL20 [mitochondrial inner membrane] (UniProt: Q9BYC9), MRPL21 [mitochondrial inner membrane] (UniProt: Q7Z2W9), MRPL22 [mitochondrial inner membrane] (UniProt: Q9NWU5), MRPL23 [mitochondrial inner membrane] (UniProt: Q16540), MRPL24 [mitochondrial inner membrane] (UniProt: Q96A35), MRPL27 [mitochondrial inner membrane] (UniProt: Q9P0M9), MRPL28 [mitochondrial inner membrane] (UniProt: Q13084), MRPL3 [mitochondrial inner membrane] (UniProt: P09001), MRPL30 [mitochondrial inner membrane] (UniProt: Q8TCC3), MRPL32 [mitochondrial inner membrane] (UniProt: Q9BYC8), MRPL33 [mitochondrial inner membrane] (UniProt: O75394), MRPL34 [mitochondrial inner membrane] (UniProt: Q9BQ48), MRPL35 [mitochondrial inner membrane] (UniProt: Q9NZE8), MRPL36 [mitochondrial inner membrane] (UniProt: Q9P0J6), MRPL37 [mitochondrial inner membrane] (UniProt: Q9BZE1), MRPL38 [mitochondrial inner membrane] (UniProt: Q96DV4), MRPL39 [mitochondrial inner membrane] (UniProt: Q9NYK5), MRPL4 [mitochondrial inner membrane] (UniProt: Q9BYD3), MRPL40 [mitochondrial inner membrane] (UniProt: Q9NQ50), MRPL41 [mitochondrial inner membrane] (UniProt: Q8IXM3), MRPL42 [mitochondrial inner membrane] (UniProt: Q9Y6G3), MRPL43 [mitochondrial inner membrane] (UniProt: Q8N983), MRPL44 [mitochondrial inner membrane] (UniProt: Q9H9J2), MRPL45 [mitochondrial inner membrane] (UniProt: Q9BRJ2), MRPL46 [mitochondrial inner membrane] (UniProt: Q9H2W6), MRPL47 [mitochondrial inner membrane] (UniProt: Q9HD33), MRPL48 [mitochondrial inner membrane] (UniProt: Q96GC5), MRPL49 [mitochondrial inner membrane] (UniProt: Q13405), MRPL50 [mitochondrial inner membrane] (UniProt: Q8N5N7), MRPL51 [mitochondrial inner membrane] (UniProt: Q4U2R6), MRPL52 [mitochondrial inner membrane] (UniProt: Q86TS9), MRPL53 [mitochondrial inner membrane] (UniProt: Q96EL3), MRPL54 [mitochondrial inner membrane] (UniProt: Q6P161), MRPL55 [mitochondrial inner membrane] (UniProt: Q7Z7F7), MRPL9 [mitochondrial inner membrane] (UniProt: Q9BYD2), GADD45GIP1 [mitochondrial matrix] (UniProt: Q8TAE8), ICT1 [mitochondrial inner membrane] (UniProt: Q14197), MRPL57 [mitochondrial inner membrane] (UniProt: Q9BQC6), OXA1L [mitochondrial matrix] (UniProt: Q15070))
Reactants: 55S ribosome:non-stop mRNA:peptidyl-tRNA at P-site:tRNA at E-site:ICT1 [mitochondrial inner membrane] (complex of MRPS10 [mitochondrial inner membrane] (UniProt: P82664), MRPS11 [mitochondrial inner membrane] (UniProt: P82912), MRPS12 [mitochondrial inner membrane] (UniProt: O15235), MRPS14 [mitochondrial inner membrane] (UniProt: O60783), MRPS15 [mitochondrial inner membrane] (UniProt: P82914), MRPS16 [mitochondrial inner membrane] (UniProt: Q9Y3D3), MRPS17 [mitochondrial inner membrane] (UniProt: Q9Y2R5), MRPS21 [mitochondrial inner membrane] (UniProt: P82921), MRPS22 [mitochondrial inner membrane] (UniProt: P82650), MRPS23 [mitochondrial inner membrane] (UniProt: Q9Y3D9), MRPS24 [mitochondrial inner membrane] (UniProt: Q96EL2), MRPS25 [mitochondrial inner membrane] (UniProt: P82663), MRPS26 [mitochondrial inner membrane] (UniProt: Q9BYN8), MRPS27 [mitochondrial inner membrane] (UniProt: Q92552), MRPS28 [mitochondrial inner membrane] (UniProt: Q9Y2Q9), MRPS30 [mitochondrial inner membrane] (UniProt: Q9NP92), MRPS31 [mitochondrial inner membrane] (UniProt: Q92665), MRPS33 [mitochondrial inner membrane] (UniProt: Q9Y291), MRPS34 [mitochondrial inner membrane] (UniProt: P82930), MRPS35 [mitochondrial inner membrane] (UniProt: P82673), MRPS36 [mitochondrial inner membrane] (UniProt: P82909), MRPS5 [mitochondrial inner membrane] (UniProt: P82675), MRPS6 [mitochondrial inner membrane] (UniProt: P82932), MRPS7 [mitochondrial inner membrane] (UniProt: Q9Y2R9), MRPS9 [mitochondrial inner membrane] (UniProt: P82933), MRPS18A [mitochondrial inner membrane] (UniProt: Q9NVS2), MRPS18B [mitochondrial inner membrane] (UniProt: Q9Y676), MRPS18C [mitochondrial inner membrane] (UniProt: Q9Y3D5), AURKAIP1 [mitochondrial inner membrane] (UniProt: Q9NWT8), CHCHD1 [mitochondrial inner membrane] (UniProt: Q96BP2), DAP3 [mitochondrial inner membrane] (UniProt: P51398), PTCD3 [mitochondrial inner membrane] (UniProt: Q96EY7), MRPS2 [mitochondrial inner membrane] (UniProt: Q9Y399), ERAL1 [mitochondrial matrix] (UniProt: O75616), MRPL1 [mitochondrial inner membrane] (UniProt: Q9BYD6), MRPL10 [mitochondrial inner membrane] (UniProt: Q7Z7H8), MRPL11 [mitochondrial inner membrane] (UniProt: Q9Y3B7), MRPL12 [mitochondrial inner membrane] (UniProt: P52815), MRPL13 [mitochondrial inner membrane] (UniProt: Q9BYD1), MRPL14 [mitochondrial inner membrane] (UniProt: Q6P1L8), MRPL15 [mitochondrial inner membrane] (UniProt: Q9P015), MRPL16 [mitochondrial inner membrane] (UniProt: Q9NX20), MRPL17 [mitochondrial inner membrane] (UniProt: Q9NRX2), MRPL18 [mitochondrial inner membrane] (UniProt: Q9H0U6), MRPL19 [mitochondrial inner membrane] (UniProt: P49406), MRPL2 [mitochondrial inner membrane] (UniProt: Q5T653), MRPL20 [mitochondrial inner membrane] (UniProt: Q9BYC9), MRPL21 [mitochondrial inner membrane] (UniProt: Q7Z2W9), MRPL22 [mitochondrial inner membrane] (UniProt: Q9NWU5), MRPL23 [mitochondrial inner membrane] (UniProt: Q16540), MRPL24 [mitochondrial inner membrane] (UniProt: Q96A35), MRPL27 [mitochondrial inner membrane] (UniProt: Q9P0M9), MRPL28 [mitochondrial inner membrane] (UniProt: Q13084), MRPL3 [mitochondrial inner membrane] (UniProt: P09001), MRPL30 [mitochondrial inner membrane] (UniProt: Q8TCC3), MRPL32 [mitochondrial inner membrane] (UniProt: Q9BYC8), MRPL33 [mitochondrial inner membrane] (UniProt: O75394), MRPL34 [mitochondrial inner membrane] (UniProt: Q9BQ48), MRPL35 [mitochondrial inner membrane] (UniProt: Q9NZE8), MRPL36 [mitochondrial inner membrane] (UniProt: Q9P0J6), MRPL37 [mitochondrial inner membrane] (UniProt: Q9BZE1), MRPL38 [mitochondrial inner membrane] (UniProt: Q96DV4), MRPL39 [mitochondrial inner membrane] (UniProt: Q9NYK5), MRPL4 [mitochondrial inner membrane] (UniProt: Q9BYD3), MRPL40 [mitochondrial inner membrane] (UniProt: Q9NQ50), MRPL41 [mitochondrial inner membrane] (UniProt: Q8IXM3), MRPL42 [mitochondrial inner membrane] (UniProt: Q9Y6G3), MRPL43 [mitochondrial inner membrane] (UniProt: Q8N983), MRPL44 [mitochondrial inner membrane] (UniProt: Q9H9J2), MRPL45 [mitochondrial inner membrane] (UniProt: Q9BRJ2), MRPL46 [mitochondrial inner membrane] (UniProt: Q9H2W6), MRPL47 [mitochondrial inner membrane] (UniProt: Q9HD33), MRPL48 [mitochondrial inner membrane] (UniProt: Q96GC5), MRPL49 [mitochondrial inner membrane] (UniProt: Q13405), MRPL50 [mitochondrial inner membrane] (UniProt: Q8N5N7), MRPL51 [mitochondrial inner membrane] (UniProt: Q4U2R6), MRPL52 [mitochondrial inner membrane] (UniProt: Q86TS9), MRPL53 [mitochondrial inner membrane] (UniProt: Q96EL3), MRPL54 [mitochondrial inner membrane] (UniProt: Q6P161), MRPL55 [mitochondrial inner membrane] (UniProt: Q7Z7F7), MRPL9 [mitochondrial inner membrane] (UniProt: Q9BYD2), GADD45GIP1 [mitochondrial matrix] (UniProt: Q8TAE8), ICT1 [mitochondrial inner membrane] (UniProt: Q14197), MRPL57 [mitochondrial inner membrane] (UniProt: Q9BQC6), OXA1L [mitochondrial matrix] (UniProt: Q15070))

START
","55S ribosome:non-stop mRNA:tRNA:ICT1 [mitochondrial inner membrane] (complex of MRPS10 [mitochondrial inner membrane] (UniProt: P82664), MRPS11 [mitochondrial inner membrane] (UniProt: P82912), MRPS12 [mitochondrial inner membrane] (UniProt: O15235), MRPS14 [mitochondrial inner membrane] (UniProt: O60783), MRPS15 [mitochondrial inner membrane] (UniProt: P82914), MRPS16 [mitochondrial inner membrane] (UniProt: Q9Y3D3), MRPS17 [mitochondrial inner membrane] (UniProt: Q9Y2R5), MRPS21 [mitochondrial inner membrane] (UniProt: P82921), MRPS22 [mitochondrial inner membrane] (UniProt: P82650), MRPS23 [mitochondrial inner membrane] (UniProt: Q9Y3D9), MRPS24 [mitochondrial inner membrane] (UniProt: Q96EL2), MRPS25 [mitochondrial inner membrane] (UniProt: P82663), MRPS26 [mitochondrial inner membrane] (UniProt: Q9BYN8), MRPS27 [mitochondrial inner membrane] (UniProt: Q92552), MRPS28 [mitochondrial inner membrane] (UniProt: Q9Y2Q9), MRPS30 [mitochondrial inner membrane] (UniProt: Q9NP92), MRPS31 [mitochondrial inner membrane] (UniProt: Q92665), MRPS33 [mitochondrial inner membrane] (UniProt: Q9Y291), MRPS34 [mitochondrial inner membrane] (UniProt: P82930), MRPS35 [mitochondrial inner membrane] (UniProt: P82673), MRPS36 [mitochondrial inner membrane] (UniProt: P82909), MRPS5 [mitochondrial inner membrane] (UniProt: P82675), MRPS6 [mitochondrial inner membrane] (UniProt: P82932), MRPS7 [mitochondrial inner membrane] (UniProt: Q9Y2R9), MRPS9 [mitochondrial inner membrane] (UniProt: P82933), MRPS18A [mitochondrial inner membrane] (UniProt: Q9NVS2), MRPS18B [mitochondrial inner membrane] (UniProt: Q9Y676), MRPS18C [mitochondrial inner membrane] (UniProt: Q9Y3D5), AURKAIP1 [mitochondrial inner membrane] (UniProt: Q9NWT8), CHCHD1 [mitochondrial inner membrane] (UniProt: Q96BP2), DAP3 [mitochondrial inner membrane] (UniProt: P51398), PTCD3 [mitochondrial inner membrane] (UniProt: Q96EY7), MRPS2 [mitochondrial inner membrane] (UniProt: Q9Y399), ERAL1 [mitochondrial matrix] (UniProt: O75616), MRPL1 [mitochondrial inner membrane] (UniProt: Q9BYD6), MRPL10 [mitochondrial inner membrane] (UniProt: Q7Z7H8), MRPL11 [mitochondrial inner membrane] (UniProt: Q9Y3B7), MRPL12 [mitochondrial inner membrane] (UniProt: P52815), MRPL13 [mitochondrial inner membrane] (UniProt: Q9BYD1), MRPL14 [mitochondrial inner membrane] (UniProt: Q6P1L8), MRPL15 [mitochondrial inner membrane] (UniProt: Q9P015), MRPL16 [mitochondrial inner membrane] (UniProt: Q9NX20), MRPL17 [mitochondrial inner membrane] (UniProt: Q9NRX2), MRPL18 [mitochondrial inner membrane] (UniProt: Q9H0U6), MRPL19 [mitochondrial inner membrane] (UniProt: P49406), MRPL2 [mitochondrial inner membrane] (UniProt: Q5T653), MRPL20 [mitochondrial inner membrane] (UniProt: Q9BYC9), MRPL21 [mitochondrial inner membrane] (UniProt: Q7Z2W9), MRPL22 [mitochondrial inner membrane] (UniProt: Q9NWU5), MRPL23 [mitochondrial inner membrane] (UniProt: Q16540), MRPL24 [mitochondrial inner membrane] (UniProt: Q96A35), MRPL27 [mitochondrial inner membrane] (UniProt: Q9P0M9), MRPL28 [mitochondrial inner membrane] (UniProt: Q13084), MRPL3 [mitochondrial inner membrane] (UniProt: P09001), MRPL30 [mitochondrial inner membrane] (UniProt: Q8TCC3), MRPL32 [mitochondrial inner membrane] (UniProt: Q9BYC8), MRPL33 [mitochondrial inner membrane] (UniProt: O75394), MRPL34 [mitochondrial inner membrane] (UniProt: Q9BQ48), MRPL35 [mitochondrial inner membrane] (UniProt: Q9NZE8), MRPL36 [mitochondrial inner membrane] (UniProt: Q9P0J6), MRPL37 [mitochondrial inner membrane] (UniProt: Q9BZE1), MRPL38 [mitochondrial inner membrane] (UniProt: Q96DV4), MRPL39 [mitochondrial inner membrane] (UniProt: Q9NYK5), MRPL4 [mitochondrial inner membrane] (UniProt: Q9BYD3), MRPL40 [mitochondrial inner membrane] (UniProt: Q9NQ50), MRPL41 [mitochondrial inner membrane] (UniProt: Q8IXM3), MRPL42 [mitochondrial inner membrane] (UniProt: Q9Y6G3), MRPL43 [mitochondrial inner membrane] (UniProt: Q8N983), MRPL44 [mitochondrial inner membrane] (UniProt: Q9H9J2), MRPL45 [mitochondrial inner membrane] (UniProt: Q9BRJ2), MRPL46 [mitochondrial inner membrane] (UniProt: Q9H2W6), MRPL47 [mitochondrial inner membrane] (UniProt: Q9HD33), MRPL48 [mitochondrial inner membrane] (UniProt: Q96GC5), MRPL49 [mitochondrial inner membrane] (UniProt: Q13405), MRPL50 [mitochondrial inner membrane] (UniProt: Q8N5N7), MRPL51 [mitochondrial inner membrane] (UniProt: Q4U2R6), MRPL52 [mitochondrial inner membrane] (UniProt: Q86TS9), MRPL53 [mitochondrial inner membrane] (UniProt: Q96EL3), MRPL54 [mitochondrial inner membrane] (UniProt: Q6P161), MRPL55 [mitochondrial inner membrane] (UniProt: Q7Z7F7), MRPL9 [mitochondrial inner membrane] (UniProt: Q9BYD2), GADD45GIP1 [mitochondrial matrix] (UniProt: Q8TAE8), ICT1 [mitochondrial inner membrane] (UniProt: Q14197), MRPL57 [mitochondrial inner membrane] (UniProt: Q9BQC6), OXA1L [mitochondrial matrix] (UniProt: Q15070)), nascent polypeptide [mitochondrial matrix]"
R-HSA-9944515,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: MAS1 [plasma membrane] (UniProt: P04201), AGT(25-31) [extracellular region] (UniProt: P01019)

START
","AGT(25-31):MAS1 [plasma membrane] (complex of AGT(25-31) [extracellular region] (UniProt: P01019), MAS1 [plasma membrane] (UniProt: P04201))"
R-HSA-1008200,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: NF-E2 [nucleoplasm] (complex of NFE2 [nucleoplasm] (UniProt: Q16621), MAFF [nucleoplasm] (UniProt: Q9ULX9), MAFG [nucleoplasm] (UniProt: O15525), MAFK [nucleoplasm] (UniProt: O60675)), Promotor region of beta-globin [nucleoplasm]

START
","NF-E2:Promoter region of beta-globin [nucleoplasm] (complex of NFE2 [nucleoplasm] (UniProt: Q16621), MAFF [nucleoplasm] (UniProt: Q9ULX9), MAFG [nucleoplasm] (UniProt: O15525), MAFK [nucleoplasm] (UniProt: O60675))"
R-HSA-1067651,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: IL6:IL6R-2 [extracellular region] (complex of IL6 [extracellular region] (UniProt: P05231)), IL6ST:JAK1, JAK2, (TYK2) [plasma membrane] (complex of IL6ST [plasma membrane] (UniProt: P40189))

START
","IL6:sIL6R:IL6RB:JAKs [plasma membrane] (complex of IL6 [extracellular region] (UniProt: P05231), IL6ST [plasma membrane] (UniProt: P40189))"
R-HSA-109638,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: pol II promoter:TFIID:TFIIA:TFIIB complex [nucleoplasm] (complex of TAF5 [nucleoplasm] (UniProt: Q15542), TAF4B [nucleoplasm] (UniProt: Q92750), TAF4 [nucleoplasm] (UniProt: O00268), TAF13 [nucleoplasm] (UniProt: Q15543), TAF12 [nucleoplasm] (UniProt: Q16514), TAF11 [nucleoplasm] (UniProt: Q15544), TAF10 [nucleoplasm] (UniProt: Q12962), TAF6 [nucleoplasm] (UniProt: P49848), TBP [nucleoplasm] (UniProt: P20226), TAF9 [nucleoplasm] (UniProt: Q16594), TAF2 [nucleoplasm] (UniProt: Q6P1X5), TAF3 [nucleoplasm] (UniProt: Q5VWG9), TAF9B [nucleoplasm] (UniProt: Q9HBM6), TAF1 [nucleoplasm] (UniProt: P21675), TAF1L [nucleoplasm] (UniProt: Q8IZX4), TAF15 [nucleoplasm] (UniProt: Q92804), GTF2B [nucleoplasm] (UniProt: Q00403), GTF2A1(1-274) [nucleoplasm] (UniProt: P52655), GTF2A2 [nucleoplasm] (UniProt: P52657)), RNA Polymerase II (unphosphorylated):TFIIF complex [nucleoplasm] (complex of POLR2A [nucleoplasm] (UniProt: P24928), POLR2J [nucleoplasm] (UniProt: P52435), POLR2I [nucleoplasm] (UniProt: P36954), POLR2B [nucleoplasm] (UniProt: P30876), POLR2D [nucleoplasm] (UniProt: O15514), POLR2G [nucleoplasm] (UniProt: P62487), POLR2C [nucleoplasm] (UniProt: P19387), POLR2H [nucleoplasm] (UniProt: P52434), POLR2K [nucleoplasm] (UniProt: P53803), POLR2E [nucleoplasm] (UniProt: P19388), POLR2F [nucleoplasm] (UniProt: P61218), POLR2L [nucleoplasm] (UniProt: P62875), GTF2F1 [nucleoplasm] (UniProt: P35269), GTF2F2 [nucleoplasm] (UniProt: P13984))

START
","pol II promoter:TFIID:TFIIA:TFIIB:Pol II:TFIIF complex [nucleoplasm] (complex of TAF5 [nucleoplasm] (UniProt: Q15542), TAF4B [nucleoplasm] (UniProt: Q92750), TAF4 [nucleoplasm] (UniProt: O00268), TAF13 [nucleoplasm] (UniProt: Q15543), TAF12 [nucleoplasm] (UniProt: Q16514), TAF11 [nucleoplasm] (UniProt: Q15544), TAF10 [nucleoplasm] (UniProt: Q12962), TAF6 [nucleoplasm] (UniProt: P49848), TBP [nucleoplasm] (UniProt: P20226), TAF9 [nucleoplasm] (UniProt: Q16594), TAF2 [nucleoplasm] (UniProt: Q6P1X5), TAF3 [nucleoplasm] (UniProt: Q5VWG9), TAF9B [nucleoplasm] (UniProt: Q9HBM6), TAF1 [nucleoplasm] (UniProt: P21675), TAF1L [nucleoplasm] (UniProt: Q8IZX4), TAF15 [nucleoplasm] (UniProt: Q92804), GTF2B [nucleoplasm] (UniProt: Q00403), GTF2A1(1-274) [nucleoplasm] (UniProt: P52655), GTF2A2 [nucleoplasm] (UniProt: P52657), POLR2A [nucleoplasm] (UniProt: P24928), POLR2J [nucleoplasm] (UniProt: P52435), POLR2I [nucleoplasm] (UniProt: P36954), POLR2B [nucleoplasm] (UniProt: P30876), POLR2D [nucleoplasm] (UniProt: O15514), POLR2G [nucleoplasm] (UniProt: P62487), POLR2C [nucleoplasm] (UniProt: P19387), POLR2H [nucleoplasm] (UniProt: P52434), POLR2K [nucleoplasm] (UniProt: P53803), POLR2E [nucleoplasm] (UniProt: P19388), POLR2F [nucleoplasm] (UniProt: P61218), POLR2L [nucleoplasm] (UniProt: P62875), GTF2F1 [nucleoplasm] (UniProt: P35269), GTF2F2 [nucleoplasm] (UniProt: P13984))"
R-HSA-110156,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: (Ura:Gua)-dsDNA [nucleoplasm], UNG-1 [nucleoplasm]

START
",UNG-1:(Ura:Gua)-dsDNA [nucleoplasm]
R-HSA-110240,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: MPG [nucleoplasm] (UniProt: P29372), Hyp-dsDNA [nucleoplasm]

START
",MPG:Hyp-dsDNA [nucleoplasm] (complex of MPG [nucleoplasm] (UniProt: P29372))
R-HSA-110376,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: LIG3:XRCC1 [nucleoplasm] (complex of XRCC1 [nucleoplasm] (UniProt: P18887), LIG3 [nucleoplasm] (UniProt: P49916)), POLB:SSB-gap-dsDNA [nucleoplasm] (complex of POLB [nucleoplasm] (UniProt: P06746))

START
","LIG3:XRCC1:POLB:SSB-gap-dsDNA [nucleoplasm] (complex of XRCC1 [nucleoplasm] (UniProt: P18887), LIG3 [nucleoplasm] (UniProt: P49916), POLB [nucleoplasm] (UniProt: P06746))"
R-HSA-111751,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: RNR (M1M2) [cytosol] (complex of RRM1 [cytosol] (UniProt: P23921), RRM2 [cytosol] (UniProt: P31350), Fe3+ [cytosol] (ChEBI: 29034))
Reactants: NDP(3-) [cytosol] (ChEBI: 57930), TXN [cytosol] (UniProt: P10599)

START
","dNDP(3-) [cytosol] (ChEBI: 73316), 2xHC-TXN [cytosol] (UniProt: P10599), H2O [cytosol] (ChEBI: 15377)"
R-HSA-112123,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: ALKBH3:Fe2+:ASCC1:ASCC2:ASCC3:1-meA-dsDNA [nucleoplasm] (complex of ASCC1 [nucleoplasm] (UniProt: Q8N9N2), ASCC2 [nucleoplasm] (UniProt: Q9H1I8), ASCC3 [nucleoplasm] (UniProt: Q8N3C0), ALKBH3 [nucleoplasm] (UniProt: Q96Q83), Fe2+ [nucleoplasm] (ChEBI: 29033))
Reactants: O2 [nucleoplasm] (ChEBI: 15379), 2OG [nucleoplasm] (ChEBI: 16810), ALKBH3:Fe2+:ASCC1:ASCC2:ASCC3:1-meA-dsDNA [nucleoplasm] (complex of ASCC1 [nucleoplasm] (UniProt: Q8N9N2), ASCC2 [nucleoplasm] (UniProt: Q9H1I8), ASCC3 [nucleoplasm] (UniProt: Q8N3C0), ALKBH3 [nucleoplasm] (UniProt: Q96Q83), Fe2+ [nucleoplasm] (ChEBI: 29033))

START
","CH2O [nucleoplasm] (ChEBI: 16842), SUCCA [nucleoplasm] (ChEBI: 30031), CO2 [nucleoplasm] (ChEBI: 16526), dsDNA [nucleoplasm], ALKBH3:Fe2+:ASCC1:ASCC2:ASCC3 [nucleoplasm] (complex of ASCC1 [nucleoplasm] (UniProt: Q8N9N2), ASCC2 [nucleoplasm] (UniProt: Q9H1I8), ASCC3 [nucleoplasm] (UniProt: Q8N3C0), ALKBH3 [nucleoplasm] (UniProt: Q96Q83), Fe2+ [nucleoplasm] (ChEBI: 29033))"
